40.7323043478, -74.0024, LM-07-03
40.7323043478, -73.9978666667, LM-07-04
40.7323043478, -73.9933333333, LM-07-05
40.7323043478, -73.9888, LM-07-06
40.7323043478, -73.9842666667, LM-07-07
40.7323043478, -73.9797333333, LM-07-08
40.7323043478, -73.9752, LM-07-09
40.7363478261, -74.0069333333, LM-08-02
40.7363478261, -74.0024, LM-08-03
40.7363478261, -73.9978666667, LM-08-04
40.7363478261, -73.9933333333, LM-08-05
40.7363478261, -73.9888, LM-08-06
40.7363478261, -73.9842666667, LM-08-07
40.7363478261, -73.9797333333, LM-08-08
40.7363478261, -73.9752, LM-08-09
40.7403913043, -74.0069333333, LM-09-02
40.7403913043, -74.0024, LM-09-03
40.7403913043, -73.9978666667, LM-09-04
40.7403913043, -73.9933333333, LM-09-05
40.7403913043, -73.9888, LM-09-06
40.7403913043, -73.9842666667, LM-09-07
40.7403913043, -73.9797333333, LM-09-08
40.7403913043, -73.9752, LM-09-09
40.7444347826, -74.0069333333, LM-10-02
40.7444347826, -74.0024, LM-10-03
40.7444347826, -73.9978666667, LM-10-04
40.7444347826, -73.9933333333, LM-10-05
40.7444347826, -73.9888, LM-10-06
40.7444347826, -73.9842666667, LM-10-07
40.7444347826, -73.9797333333, LM-10-08
40.7444347826, -73.9752, LM-10-09
40.7444347826, -73.9706666667, LM-10-10
40.7484782609, -74.0069333333, LM-11-02
40.7484782609, -74.0024, LM-11-03
40.7484782609, -73.9978666667, LM-11-04
40.7484782609, -73.9933333333, LM-11-05
40.7484782609, -73.9888, LM-11-06
40.7484782609, -73.9842666667, LM-11-07
40.7484782609, -73.9797333333, LM-11-08
40.7484782609, -73.9752, LM-11-09
40.7484782609, -73.9706666667, LM-11-10
40.7525217391, -74.0069333333, LM-12-02
40.7525217391, -74.0024, LM-12-03
40.7525217391, -73.9978666667, LM-12-04
40.7525217391, -73.9933333333, LM-12-05
40.7525217391, -73.9888, LM-12-06
40.7525217391, -73.9842666667, LM-12-07
40.7525217391, -73.9797333333, LM-12-08
40.7525217391, -73.9752, LM-12-09
40.7525217391, -73.9706666667, LM-12-10
40.7525217391, -73.9661333333, LM-12-11
40.7565652174, -74.0024, LM-13-03
40.7565652174, -73.9978666667, LM-13-04
40.7565652174, -73.9933333333, LM-13-05
40.7565652174, -73.9888, LM-13-06
40.7565652174, -73.9842666667, LM-13-07
40.7565652174, -73.9797333333, LM-13-08
40.7565652174, -73.9752, LM-13-09
40.7565652174, -73.9706666667, LM-13-10
40.7565652174, -73.9661333333, LM-13-11
40.7565652174, -73.9616, LM-13-12
40.7606086957, -73.9978666667, LM-14-04
40.7606086957, -73.9933333333, LM-14-05
40.7606086957, -73.9888, LM-14-06
40.7606086957, -73.9842666667, LM-14-07
40.7606086957, -73.9797333333, LM-14-08
40.7606086957, -73.9752, LM-14-09
40.7606086957, -73.9706666667, LM-14-10
40.7606086957, -73.9661333333, LM-14-11
40.7606086957, -73.9616, LM-14-12
40.7606086957, -73.9570666667, LM-14-13
40.7646521739, -73.9978666667, LM-15-04
40.7646521739, -73.9933333333, LM-15-05
40.7646521739, -73.9888, LM-15-06
40.7646521739, -73.9842666667, LM-15-07
40.7646521739, -73.9797333333, LM-15-08
40.7646521739, -73.9706666667, LM-15-10
40.7646521739, -73.9661333333, LM-15-11
40.7646521739, -73.9616, LM-15-12
40.7646521739, -73.9570666667, LM-15-13
40.7646521739, -73.9525333333, LM-15-14
40.7686956522, -73.9933333333, LM-16-05
40.7686956522, -73.9888, LM-16-06
40.7686956522, -73.9842666667, LM-16-07
40.7686956522, -73.9661333333, LM-16-11
40.7686956522, -73.9616, LM-16-12
40.7686956522, -73.9570666667, LM-16-13
40.7686956522, -73.9525333333, LM-16-14
40.7727391304, -73.9933333333, LM-17-05
40.7727391304, -73.9888, LM-17-06
40.7727391304, -73.9842666667, LM-17-07
40.7727391304, -73.9616, LM-17-12
40.7727391304, -73.9570666667, LM-17-13
40.7727391304, -73.9525333333, LM-17-14
40.7727391304, -73.948, LM-17-15
40.7767826087, -73.9888, LM-18-06
40.7767826087, -73.9842666667, LM-18-07
40.7767826087, -73.9797333333, LM-18-08
40.7767826087, -73.9616, LM-18-12
40.7767826087, -73.9570666667, LM-18-13
40.7767826087, -73.9525333333, LM-18-14
40.7767826087, -73.948, LM-18-15
40.780826087, -73.9842666667, LM-19-07
40.780826087, -73.9797333333, LM-19-08
40.780826087, -73.9752, LM-19-09
40.780826087, -73.9570666667, LM-19-13
40.780826087, -73.9525333333, LM-19-14
40.780826087, -73.948, LM-19-15
40.7848695652, -73.9842666667, LM-20-07
40.7848695652, -73.9797333333, LM-20-08
40.7848695652, -73.9752, LM-20-09
40.7848695652, -73.9525333333, LM-20-14
40.7848695652, -73.948, LM-20-15
40.7889130435, -73.9797333333, LM-21-08
40.7889130435, -73.9752, LM-21-09
40.7889130435, -73.9706666667, LM-21-10
40.7889130435, -73.9525333333, LM-21-14
40.7889130435, -73.948, LM-21-15
40.7929565217, -73.9752, LM-22-09
40.7929565217, -73.9706666667, LM-22-10
40.7929565217, -73.9661333333, LM-22-11
40.7929565217, -73.948, LM-22-15
40.797, -73.9752, LM-23-09
40.797, -73.9706666667, LM-23-10
40.797, -73.9661333333, LM-23-11
40.797, -73.948, LM-23-15
40.792, -73.9437142857, UM-00-02
40.792, -73.9335714286, UM-00-03
40.8008181818, -73.964, UM-01-00
40.8008181818, -73.9538571429, UM-01-01
40.8008181818, -73.9437142857, UM-01-02
40.8008181818, -73.9335714286, UM-01-03
40.8008181818, -73.9234285714, UM-01-04
40.8008181818, -73.9132857143, UM-01-05
40.8096363636, -73.964, UM-02-00
40.8096363636, -73.9538571429, UM-02-01
40.8096363636, -73.9437142857, UM-02-02
40.8096363636, -73.9335714286, UM-02-03
40.8096363636, -73.9234285714, UM-02-04
40.8096363636, -73.9132857143, UM-02-05
40.8096363636, -73.9031428571, UM-02-06
40.8096363636, -73.893, UM-02-07
40.8184545455, -73.9538571429, UM-03-01
40.8184545455, -73.9437142857, UM-03-02
40.8184545455, -73.9335714286, UM-03-03
40.8184545455, -73.9234285714, UM-03-04
40.8184545455, -73.9132857143, UM-03-05
40.8184545455, -73.9031428571, UM-03-06
40.8184545455, -73.893, UM-03-07
40.8272727273, -73.9538571429, UM-04-01
40.8272727273, -73.9437142857, UM-04-02
40.8272727273, -73.9335714286, UM-04-03
40.8272727273, -73.9234285714, UM-04-04
40.8272727273, -73.9132857143, UM-04-05
40.8272727273, -73.9031428571, UM-04-06
40.8272727273, -73.893, UM-04-07
40.8360909091, -73.9437142857, UM-05-02
40.8360909091, -73.9335714286, UM-05-03
40.8360909091, -73.9234285714, UM-05-04
40.8360909091, -73.9132857143, UM-05-05
40.8360909091, -73.9031428571, UM-05-06
40.8360909091, -73.893, UM-05-07
40.8449090909, -73.9437142857, UM-06-02
40.8449090909, -73.9335714286, UM-06-03
40.8449090909, -73.9234285714, UM-06-04
40.8449090909, -73.9132857143, UM-06-05
40.8449090909, -73.9031428571, UM-06-06
40.8449090909, -73.893, UM-06-07
40.8537272727, -73.9335714286, UM-07-03
40.8537272727, -73.9234285714, UM-07-04
40.8537272727, -73.9132857143, UM-07-05
40.8537272727, -73.9031428571, UM-07-06
40.8537272727, -73.893, UM-07-07
40.8625454545, -73.9335714286, UM-08-03
40.8625454545, -73.9234285714, UM-08-04
40.8625454545, -73.9132857143, UM-08-05
40.8625454545, -73.9031428571, UM-08-06
40.8625454545, -73.893, UM-08-07
40.8713636364, -73.9234285714, UM-09-04
40.8713636364, -73.9132857143, UM-09-05
40.8713636364, -73.9031428571, UM-09-06
40.8713636364, -73.893, UM-09-07
40.8801818182, -73.9132857143, UM-10-05
40.8801818182, -73.9031428571, UM-10-06
40.8801818182, -73.893, UM-10-07
40.889, -73.9132857143, UM-11-05
40.889, -73.9031428571, UM-11-06
40.612, -74.038, BQ-00-00
40.6210526316, -74.038, BQ-01-00
40.6210526316, -74.0277894737, BQ-01-01
40.6301052632, -74.038, BQ-02-00
40.6301052632, -74.0277894737, BQ-02-01
40.6301052632, -74.0175789474, BQ-02-02
40.6391578947, -74.0277894737, BQ-03-01
40.6391578947, -74.0175789474, BQ-03-02
40.6391578947, -74.0073684211, BQ-03-03
40.6482105263, -74.0175789474, BQ-04-02
40.6482105263, -74.0073684211, BQ-04-03
40.6572631579, -74.0073684211, BQ-05-03
40.6572631579, -73.9971578947, BQ-05-04
40.6663157895, -73.9869473684, BQ-06-05
40.6753684211, -73.9971578947, BQ-07-04
40.6753684211, -73.9869473684, BQ-07-05
40.6753684211, -73.9767368421, BQ-07-06
40.6844210526, -73.9971578947, BQ-08-04
40.6844210526, -73.9869473684, BQ-08-05
40.6844210526, -73.9767368421, BQ-08-06
40.6844210526, -73.9665263158, BQ-08-07
40.6934736842, -73.9971578947, BQ-09-04
40.6934736842, -73.9869473684, BQ-09-05
40.6934736842, -73.9767368421, BQ-09-06
40.6934736842, -73.9665263158, BQ-09-07
40.7025263158, -73.9869473684, BQ-10-05
40.7025263158, -73.9665263158, BQ-10-07
40.7025263158, -73.9563157895, BQ-10-08
40.7115789474, -73.9563157895, BQ-11-08
40.7115789474, -73.9461052632, BQ-11-09
40.7206315789, -73.9563157895, BQ-12-08
40.7206315789, -73.9461052632, BQ-12-09
40.7206315789, -73.9358947368, BQ-12-10
40.7296842105, -73.9563157895, BQ-13-08
40.7296842105, -73.9461052632, BQ-13-09
40.7296842105, -73.9358947368, BQ-13-10
40.7296842105, -73.9256842105, BQ-13-11
40.7387368421, -73.9461052632, BQ-14-09
40.7387368421, -73.9358947368, BQ-14-10
40.7387368421, -73.9256842105, BQ-14-11
40.7477894737, -73.9461052632, BQ-15-09
40.7477894737, -73.9358947368, BQ-15-10
40.7477894737, -73.9256842105, BQ-15-11
40.7477894737, -73.9154736842, BQ-15-12
40.7568421053, -73.9358947368, BQ-16-10
40.7568421053, -73.9256842105, BQ-16-11
40.7568421053, -73.9154736842, BQ-16-12
40.7568421053, -73.9052631579, BQ-16-13
40.7658947368, -73.9256842105, BQ-17-11
40.7658947368, -73.9154736842, BQ-17-12
40.7658947368, -73.9052631579, BQ-17-13
40.7658947368, -73.8950526316, BQ-17-14
40.7749473684, -73.9154736842, BQ-18-12
40.7749473684, -73.9052631579, BQ-18-13
40.7749473684, -73.8950526316, BQ-18-14
40.784, -73.9052631579, BQ-19-13
40.586, -74.157, SI-00-00
40.586, -74.101, SI-00-01
40.627, -74.157, SI-01-00
40.627, -74.101, SI-01-01
40.652, -73.802, JK-00-00
40.652, -73.767, JK-00-01
40.672, -73.802, JK-01-00
40.672, -73.767, JK-01-01
